dianping_id,dianping_url,name,category,photo_url,rating_flavor,rating_environ,rating_service,address,price_per_person,phone_number,lat,lng
96059238,http://www.dianping.com/shop/96059238,自在麻辣烫,串串香,https://img.meituan.net/msmerchant/59fc0f6b52762b5a8a515194801d81a4860904.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9,9,8.9,建发鹭洲里一楼8-1-10商铺(近荣华南路),64,17628332885,30.554531825190157,104.03667705633326
92921579,http://www.dianping.com/shop/92921579,西游后.欢乐鱼片,火锅,https://img.meituan.net/msmerchant/468d1457b8546b8dcdd39e662da8286e307305.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9,9.1,8.6,天府二街1033号建发鹭洲国际鹭洲里6号楼3楼36号(滑滑梯旁),68,028-85938391,30.55281037258838,104.03877391527575
67250352,http://www.dianping.com/shop/67250352,骉骉老火锅(铁像寺店),火锅,http://p0.meituan.net/ugcpic/0c256b684520e85f93084c48466da042%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.3,8.1,7.6,盛安街388号附105号,95,028-87772340,30.560791596820273,104.0449771054924
92176160,http://www.dianping.com/shop/92176160,享月·汤皇,火锅,http://p1.meituan.net/mogu/22b5bb68ac198300887e4baef78e4e6949609.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,9.1,9.1,9,万象南路象南里669号2栋附130,155,028-83395597,30.5882502386922,104.04759594673793
5903166,http://www.dianping.com/shop/5903166,兰亭金汤(银滩金汤),火锅,http://p0.meituan.net/apiback/de5caa6eeda692c53ce43471ab4d1ba0116431.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,9.1,9,9.1,天府大道锦晖东街196号兰亭金汤,160,028-85980303,30.58842683951962,104.07081507047779
92326534,http://www.dianping.com/shop/92326534,销魂掌(鹭洲国际店),火锅,https://img.meituan.net/msmerchant/560a1b936395f4317c6f3dce4133ed7a467653.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,6.9,8,7.2,天府二街1033号建发鹭洲国际9号楼,72,028-83837377,30.552720848978446,104.03943299700468
2338951,http://www.dianping.com/shop/2338951,蜀国飘香火锅酒楼(奥克斯店),火锅,http://p0.meituan.net/apiback/40e993969ce4395a601369054859457127019.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.9,8.5,8,锦城大道666号奥克斯广场5层,92,028-85305111,30.578979993461335,104.06066848190046
21647133,http://www.dianping.com/shop/21647133,重庆石坊门老火锅,火锅,http://qcloud.dpfile.com/pc/kThG43K6_m3NYyhj58BNAK5WwGJPJNxmoEQ2UtClj30xhtwBi2iuEK289FfWyH_e52lfszCzH6kCpIe1c2_41Q.jpg,8.2,8.3,8.6,天府三街保利心语1035,71,028-61683886,30.54918519800704,104.0406506466282
6337149,http://www.dianping.com/shop/6337149,鲁西肥牛(九方购物中心店),火锅,http://qcloud.dpfile.com/pc/gpex3Sc0iYajUcAZmf5h5MyhvAJtAW98vUT3RsaakMCfmYbFgDvGla7ZFu3eeOLX52lfszCzH6kCpIe1c2_41Q.jpg,8.2,8.3,7.6,天府大道88号九方购物中心6层,96,028-85127766,30.592317245196536,104.06246117213533
92173102,http://www.dianping.com/shop/92173102,九味和老火锅,火锅,https://img.meituan.net/msmerchant/a7f4c2bb639ae016c5a6b79e37eb2ae81136652.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.6,8.8,8.7,成汉中路185号新街里二街负一楼31号(地下停车场至负一楼),70,028-83269045,30.59516067390208,104.0526510958746
73392211,http://www.dianping.com/shop/73392211,潮阿牛潮汕牛肉(苏宁城市奥莱店),火锅,http://p1.meituan.net/mogu/d7dedef3fa45b270c63d0bbc6832bc32181607.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8,8.3,8.3,天府大道北段8号苏宁广场·城市奥特莱斯5层,83,028-64076396,30.603996000830232,104.06370229899852
68222689,http://www.dianping.com/shop/68222689,城门口老火锅(世纪城店),火锅,https://img.meituan.net/msmerchant/699537e6c6e23c0041051b85fff5f399201986.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.2,8.2,8.2,天华路9号七栋1单元2层204号,72,028-85322807,30.552015067990844,104.06962555737583
72378535,http://www.dianping.com/shop/72378535,雷门火锅(高新店),火锅,https://img.meituan.net/msmerchant/16b5bc9a08cca3cd0d0f26d26805613338817.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.5,9.2,8.7,高新区升华路108号(希顿国际广场B座对面),118,028-86666177,30.551742069570974,104.06425566723985
66313626,http://www.dianping.com/shop/66313626,董记川道拐耗儿鱼(高新店),火锅,http://qcloud.dpfile.com/pc/TmRXaTP3OdjxjBYFp9691FrHbc4R6_HHjtTaCDY-w8Wy70VzwHwZJS5WbgX4LWBLxwcW-IIQfiNkbGBWOSHBFQ.jpg,8.5,8.6,8.3,高新区铁像寺街119号附106号(铁像寺水街牌坊对面),102,028-85137799,30.56075988110133,104.0453142013082
90514790,http://www.dianping.com/shop/90514790,芝生堂鲜汤锅(汇锦城店),火锅,https://img.meituan.net/msmerchant/32d21fa336946bc4739fccba10d4275027691.png%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.6,9.1,8.7,盛邦街98号汇锦城街内,98,028-86052336,30.55899146791596,104.05171697235534
74613886,http://www.dianping.com/shop/74613886,井火锅(银泰城店),火锅,https://img.meituan.net/msmerchant/a79bc3092363c26cf40767234c80082a649936.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.2,9,8.4,高新区银泰城四楼(有鱼吃对面),91,028-65773625,30.543823179910937,104.05630407208923
5610698,http://www.dianping.com/shop/5610698,京港肥牛(天仁店),火锅,http://qcloud.dpfile.com/pc/I06JSDD169WVn0ZP2VcJXuSnanakQ0RLFaO_xqPTr-8C2UCp51KqgSr6bSkc3AtI52lfszCzH6kCpIe1c2_41Q.jpg,8.4,8.7,8.3,科华南路天仁路口10号(时代锦城酒店旁),131,028-85433966,30.604097089484096,104.07450615886782
14154939,http://www.dianping.com/shop/14154939,素可泰泰式海鲜火锅(高新店),火锅,http://p1.meituan.net/merchantpic/10b50392e583aafb45c1741ed615de2c240867.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.5,8.7,8.2,高新南区荣华北路299号都城雅颂居8栋2楼(近伊藤高新店),148,028-86635611,30.554074410549063,104.04115000268041
